X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40
-2.4839	-1.3992	-0.5377	2.5454	1.5712	-0.2051	2.2600	0.3749	-1.6787	-1.3677	-0.3201	-0.9740	-0.9596	-0.0415	-0.9229	-1.0604	-0.0127	-0.0383	0.6829	-1.3162	-0.0764	-0.0155	-1.0549	-0.2786	-0.3477	1.3158	0.7428	1.2035	-1.7563	0.8241	-0.2780	-0.3463	1.8965	-1.0213	-1.0992	2.0299	-0.9919	-1.1486	0.3623	1.4130
1.5577	-0.1209	1.7930	-1.2317	1.4416	1.9791	0.8311	-0.2396	-0.8731	1.1284	0.7866	0.8389	-0.3589	-0.5860	1.6030	-0.0904	1.1431	-0.1309	0.4947	2.4339	0.6286	-0.3530	0.6157	1.7597	0.9706	1.0491	-0.6654	2.1917	1.5191	1.5547	-0.4431	-0.9972	2.2070	1.4802	-0.4971	1.4699	-1.4813	0.5085	-3.2250	-0.2628
-2.0968	0.4144	0.3116	1.7050	-1.4085	-0.5112	0.9786	0.9455	3.5236	0.2215	1.0587	1.0319	1.2993	1.8247	-0.2690	-0.0553	1.0633	0.7908	-1.1067	-2.4991	0.8054	-0.5902	-2.6532	-0.9202	-1.0275	-1.7155	-1.5812	-0.9357	-3.0613	0.2099	-1.0878	0.6875	0.3620	0.4751	0.3686	0.4407	-0.5754	1.7462	-0.8816	-0.3752
-0.7653	1.3330	-1.1387	0.0132	-1.9936	-0.3520	-2.2899	-0.6410	0.6044	-1.1392	-0.6551	-0.7782	0.6514	-0.3926	-2.4773	-0.0303	-2.4764	0.8825	0.3995	1.4338	-0.2509	-0.4269	0.3939	-0.5012	1.3862	-2.5495	-1.9299	-0.1670	2.0068	1.9175	-0.0803	0.7701	0.1412	-0.3020	1.6025	0.9474	2.6096	0.2301	-0.5958	2.3619
0.5605	-0.0502	-0.8593	0.1119	-0.4859	-1.0690	-2.2230	-1.7592	1.3875	0.1331	3.1260	-0.4603	2.6159	1.0223	-2.1078	-0.3504	1.6666	0.4418	0.4234	-0.6830	-0.0178	0.6048	-0.5809	2.1290	-2.6656	1.4179	-0.2423	-2.7713	0.5318	0.0992	-0.8929	-0.4400	-2.9841	-1.5715	-1.0718	3.3169	1.1185	-2.1352	-3.4668	-1.4607
-0.5583	-0.2205	1.5230	0.4442	0.2568	-2.4012	-0.0605	0.0505	4.4667	0.2677	-0.1835	-0.1995	-2.7647	-0.5824	0.2849	-0.3345	1.1048	-0.1605	0.4464	-1.3293	-0.1276	0.6659	-2.2043	-2.7049	0.5411	-1.2716	-1.9926	0.1561	-0.4747	0.6166	2.4980	0.2195	0.7867	0.6373	-0.7447	-1.0184	-1.0068	-2.0527	-0.3184	-3.8233
1.3910	-1.1943	-1.6014	1.4681	0.8304	0.7690	0.9259	-1.7608	0.4860	-0.1715	-0.2911	0.2965	-0.9350	-1.3061	-3.8971	1.7481	-2.0257	-1.4028	-0.4953	-0.4155	-1.3891	1.3174	0.8639	-0.8084	0.2487	1.8115	0.6689	-0.4517	0.2882	-0.7898	0.3191	-0.9355	-1.4612	-1.6359	-0.6089	1.3229	1.7118	-1.9588	0.0670	-0.7450
0.2322	0.1185	0.5733	0.6075	-0.5346	0.8361	-2.8002	1.2296	-1.8053	-1.1958	-3.3190	1.0376	-1.4488	1.5231	0.8648	-0.7014	0.9595	1.0058	1.2952	-2.2671	-0.6682	-1.9022	-1.7785	-0.9770	-1.8545	-3.7400	-0.2682	-1.4733	-2.1662	0.1594	-1.5310	-0.8165	0.0781	-1.8102	-0.7203	-0.4776	0.4711	0.1607	0.8996	0.3531
0.0984	2.8771	-3.1282	-1.1078	-1.1927	0.8070	-3.4590	-0.9616	-1.4894	-0.2183	1.9388	0.9515	0.1888	-2.0904	-1.0335	-0.0169	-0.2632	-0.1517	0.2018	1.6105	0.1365	0.6709	-0.8652	1.6115	-0.7544	-1.6424	0.8251	-0.3677	0.4647	1.8836	-0.3036	1.4653	0.0292	-0.2916	1.9786	1.6578	0.1053	-0.8549	3.6373	-1.2349
1.1775	-1.6375	1.2005	-2.3609	-0.2447	-0.8575	0.1264	0.6807	2.8631	-1.6714	0.7480	0.9306	-1.4476	0.3510	-1.4958	-0.6925	-0.3482	-3.3691	0.0823	-0.4487	-0.0929	0.6350	1.7078	-0.5675	-0.9936	0.5565	-0.6680	2.3584	-0.5895	-0.7586	0.3446	2.0134	-0.2074	-0.1066	-1.9943	-2.2212	1.1434	-4.0755	-0.6245	2.1014
-1.7257	-0.1232	-0.2318	-1.5117	-0.7729	0.5735	-0.0427	0.6695	-1.2817	-0.3410	-1.8177	0.2189	2.1751	-0.2174	1.4503	-0.4025	0.2462	0.3436	-1.8546	2.0623	-2.3009	0.6517	-2.9375	2.8280	-0.0974	1.3784	0.3017	1.7993	0.4464	0.5124	-1.2466	-0.2095	0.1341	1.3027	-1.6498	-1.8589	-2.1682	-0.0042	1.5301	0.6654
1.3766	2.1278	1.7016	-1.0096	-0.3360	-0.4162	3.1419	1.5818	-0.9913	1.0690	0.2981	-1.0235	1.4859	1.8885	0.9196	-1.3452	-0.3132	-1.7568	0.2431	0.4985	-0.7770	-0.6379	-0.0980	-0.5447	-0.1167	-1.2014	-1.0400	1.0021	1.6593	-0.1621	0.6524	0.2276	-0.5186	-1.3545	2.8439	-0.1914	-0.2418	1.0995	-0.2387	0.8973
-0.3586	-0.0018	1.9606	0.9230	1.3074	0.2987	0.3934	1.7130	-0.4626	-1.4904	-1.5338	0.8288	-1.1834	1.6405	-0.9849	1.1693	1.3743	2.2934	-0.9729	0.6040	0.4266	-0.0087	-1.9018	0.4058	1.4120	-0.2687	0.1931	0.5309	-0.6450	-1.4738	2.3315	-0.6792	-2.0459	-0.9266	-0.2593	3.0288	-0.4935	0.1407	-0.1333	0.1352
-0.5644	1.1806	0.3626	-0.7157	0.4295	-0.2698	0.0254	0.0840	1.1368	0.1309	2.3102	1.1642	0.5592	-0.8458	-3.4979	-0.6684	-0.4822	0.1787	-1.2198	-0.0599	0.5436	0.2039	1.3038	1.1425	-0.2463	1.5208	-0.9960	2.6295	0.4543	1.5040	-2.5351	-0.1080	1.8547	-1.8604	2.1510	0.9085	1.2783	0.9039	-1.0542	-0.6475
-0.9171	-0.2007	1.0737	-1.5659	0.2706	-0.3769	-0.3109	-0.8104	-0.4245	-1.4282	0.9600	-1.2698	2.2619	2.7453	0.2825	1.0830	0.4678	0.5534	-0.0412	-0.2067	0.3733	-0.8705	0.2529	-0.1303	0.5485	0.9060	1.3470	2.7286	-3.1178	0.1815	-4.4317	0.7721	-0.4662	-0.6612	0.4100	1.2890	0.1273	1.1330	0.0661	-1.2456
1.0717	0.9421	-0.1658	1.2191	-0.7817	2.0245	0.2393	0.9924	-2.6967	0.5689	1.0299	-0.0522	0.9882	0.4478	-1.9089	0.3357	-2.1983	-1.1119	2.1159	0.0988	0.2666	-0.1667	0.8676	2.0547	0.8123	-0.9393	-5.2286	0.5912	0.5150	0.5356	1.1632	-0.4934	0.2070	0.0982	0.4484	0.6941	0.7089	1.3429	2.6048	0.5692
1.0812	1.7493	-0.2281	-0.1578	0.2995	-0.2155	2.3241	-1.1727	-0.9994	-0.6116	1.2383	1.5987	-1.1605	0.1287	2.1628	0.6163	-1.0178	4.5620	-0.1969	0.7725	-0.7588	-1.1289	-0.8025	-1.7852	-0.6387	0.4945	-0.0341	-2.2879	-3.1373	-0.1739	-0.4540	-0.6672	1.0580	1.0833	-0.1343	-0.6664	0.1432	1.1187	0.8567	-0.2870
1.7768	-0.8945	2.1337	0.6379	-0.5618	-0.6139	-2.3477	-0.4825	-1.8119	-1.7647	0.7602	-1.2198	0.6353	-0.7293	-1.8906	1.3523	-0.6652	-0.6722	0.7776	0.6468	-1.6209	2.3262	-0.2053	-0.8984	-2.1439	1.5905	0.0284	-2.7713	-3.2137	-1.0183	0.5208	0.5669	-0.3634	-0.4115	0.4471	-0.2910	-0.9160	-1.7300	2.4330	3.7484
0.2182	0.9635	-0.0206	0.3184	1.7766	1.2739	-2.6299	-2.1071	0.3734	-0.8590	1.3255	-1.5052	0.3949	0.3383	0.4268	-0.5757	0.6277	-1.8212	-0.1230	3.1165	0.0203	-0.4680	3.2349	-3.0274	0.1974	0.1919	-1.0768	1.5149	-2.7560	1.1477	-1.1272	-2.3779	-1.3051	2.1076	-1.7877	1.8007	0.3640	0.0742	-0.4121	0.2876
0.5894	0.6287	-0.5762	-0.8366	0.6340	-0.2132	-0.5934	-0.1164	0.3433	-0.2886	-1.4635	-1.3681	0.8855	-0.1505	-2.2305	1.1915	-0.6433	1.1545	-1.3226	-1.2468	-0.8420	0.9730	-1.4708	1.5600	-0.1650	-0.7993	-2.4078	-2.6071	-1.1172	-1.7510	-0.6754	-1.9274	-0.2816	0.0193	-0.1091	1.1216	0.4670	-1.3932	-1.8244	-1.8232
-1.2153	0.1231	-0.4842	0.1589	-0.4837	-0.4818	0.1240	-0.7104	0.8719	-1.5940	-1.2869	1.4521	-0.8551	2.6197	2.4262	-1.4494	1.2681	1.6852	-1.1962	0.2529	-0.9580	-1.0987	-0.5457	-1.1788	1.5951	-0.3688	-0.5490	-0.0335	0.7240	-0.6280	0.9938	1.9561	-1.0824	-2.5480	0.9986	0.7337	-2.2903	0.2953	1.3600	-0.0889
-0.6187	0.8488	-2.7147	0.2222	0.2109	-1.2117	-0.2887	-0.3510	0.8592	-1.1120	-0.5251	-1.7499	-2.3428	-0.7571	3.3672	-0.0236	-3.0270	0.5771	0.2151	-0.4460	0.4325	-0.3047	0.5575	-1.4969	-0.6141	0.3522	1.4079	-1.0128	-0.3966	0.0533	1.3346	-1.2298	0.3745	0.8419	0.9000	4.3894	-0.1599	-1.5475	-0.4040	-0.0785
1.0907	-0.8789	0.1915	-1.5645	0.3413	-0.4865	-1.1581	-0.6946	-0.0360	1.5598	1.1984	0.8379	-0.5385	0.4757	1.3806	-0.4263	1.6867	-1.0282	0.1934	0.3401	0.0524	0.6766	-0.2335	-0.9378	-0.9947	-0.1975	-0.0188	0.4649	0.5160	2.1113	2.7470	0.6124	0.2241	-0.8633	-0.5694	1.2031	1.2715	0.3380	-1.7078	0.1562
-1.5182	0.4487	-0.2989	2.9977	-1.2386	2.6910	-0.3062	-0.1507	-0.5763	-3.4443	-0.5960	-0.4513	-1.1151	1.8525	3.0402	0.3458	1.2017	-1.8120	-0.9900	-2.7850	1.5388	0.6357	-0.1763	0.2626	0.1867	-0.6813	0.3989	1.4073	-1.4003	-2.3333	-0.5688	-1.9484	1.5069	-0.7323	-0.6105	-0.3608	0.6436	1.0614	0.2026	1.4257
0.0898	2.2179	-0.3295	1.3650	1.1502	0.0662	0.1900	-0.1913	3.2467	-0.1590	-3.1646	1.5239	2.5754	0.6568	-0.3684	-0.6157	1.6436	2.7179	0.3135	0.2094	-0.1739	0.3737	-2.7803	0.1364	0.8927	-3.0576	-3.4124	-1.5410	-0.5171	1.8318	-0.1744	0.1511	0.5832	0.9353	1.0354	-0.4821	0.3149	0.3520	0.9714	-0.4067
-0.8230	0.7921	1.3524	-0.5948	1.4786	-0.8454	0.1915	-0.0524	-3.0318	-0.3240	-1.4174	-0.5211	1.9381	-1.8334	-1.8078	0.3386	0.6358	-0.3573	-1.8518	-0.5917	-2.3427	-2.2083	1.5906	-2.9290	0.7171	-2.0645	0.4155	2.1713	1.2299	-0.6603	-0.6325	-0.4264	1.9526	0.2303	0.6375	0.9447	-0.1256	0.2044	1.8419	-1.9754
0.5813	-1.3016	1.1703	0.2502	2.0533	1.6163	-1.1200	2.2498	0.0076	-0.2240	2.1897	1.3868	0.1127	0.4953	-1.9692	0.8535	2.4738	-1.6190	-0.8617	-0.6020	-0.5011	-1.2227	0.5908	-1.7110	-1.3326	0.4521	0.2169	-0.2437	3.6535	3.0444	3.2871	1.1378	-0.6610	-0.7069	-0.7418	-1.6476	0.6492	0.8713	0.1973	-0.2151
-0.1649	-0.4622	-1.4484	-0.1928	2.4326	-1.5511	-2.1389	2.0240	-1.0685	-0.8109	0.2551	0.3695	-1.1624	-1.7127	-1.9270	-0.3223	-0.5657	-0.1529	-1.1186	0.6558	1.2497	1.5120	-2.3571	2.9088	-1.5680	-2.1527	0.8338	-1.6522	-0.9303	1.2411	-0.7151	-1.0906	-1.3216	0.1542	0.6664	-2.4000	0.9989	-0.4344	-2.5779	2.5086
-0.0550	-2.8871	0.5745	-0.3773	0.9359	-0.6046	-0.9040	-1.1796	0.8088	0.2122	-1.4950	0.5610	0.2188	0.6964	-0.7645	-0.4522	-0.5905	2.0977	1.4836	-3.1382	0.3204	1.9561	0.2138	0.3798	-0.8837	1.2262	-0.6315	-0.7316	-1.3487	-0.0522	-1.5083	-0.4575	-1.3238	-0.8243	-2.3685	-0.2636	-0.0067	-0.3021	1.5287	0.2676
1.2225	1.7482	-0.9412	0.7806	-0.5512	-0.0287	0.4233	-0.8828	0.4048	-0.1871	-0.3421	-0.4472	-1.9966	1.1014	3.0266	0.3716	2.5455	1.0635	0.9598	1.9511	-1.1572	1.3292	0.6993	-0.9142	-0.4165	0.0357	-0.5808	0.3223	0.1285	1.7117	-4.9532	0.0299	-0.5167	-0.0124	-1.6404	-1.8730	0.0379	-1.3610	1.7692	-0.9254
0.8522	0.1977	-3.3215	0.3591	-3.6465	0.1743	1.2442	-0.6205	0.2040	1.9703	-2.6626	0.6825	-1.7854	-2.4488	-1.0342	-0.4476	-0.3061	1.3726	-1.3689	-1.8023	0.3054	-0.0057	1.9865	-0.4073	0.0374	1.7229	-2.1689	-1.3295	0.0656	1.2770	1.9401	0.1580	0.8054	-0.8096	1.0945	0.8685	3.6026	0.2120	0.3919	-1.3650
-1.2191	0.8229	0.1904	-3.4893	0.6345	1.2922	-4.2133	1.2378	-0.3516	0.1407	1.2222	0.3264	2.1534	-1.6308	-1.2020	0.2446	1.8037	-0.4304	-0.1323	1.0301	0.6039	-0.0570	2.3723	0.9271	0.2598	1.2566	1.7788	0.5963	1.1061	0.3788	-0.2951	-1.6387	1.6437	1.0636	0.5918	-0.0731	-0.0686	1.0186	-0.5257	2.8222
-0.2161	-2.1972	-0.8704	1.3100	-0.9377	-1.0720	-1.6849	-0.4974	1.8826	0.0016	0.9268	-3.1374	-0.9385	-1.1078	2.4237	-0.3069	0.5423	-0.0392	-0.5252	-0.0343	1.2123	-1.3423	1.3165	-0.7096	-1.2637	1.0944	0.3270	-0.6988	0.5830	-6.2617	3.4848	-0.8354	-0.1954	-1.6856	-0.9398	-0.7233	0.4888	0.6333	1.3871	2.2376
2.1572	-0.9917	-1.4842	1.0564	1.0350	1.2268	-2.1651	-0.0941	0.3854	1.1188	-0.9675	-0.8599	-0.4410	-0.3104	-2.7281	-0.3674	-0.0616	-0.7822	0.1634	2.0384	2.2537	0.2175	0.3283	-2.1371	0.8059	2.4775	0.2812	-0.1772	-0.7285	1.9953	0.0849	-1.7412	-0.0529	0.1637	1.7964	3.0589	0.7580	-0.1850	4.0754	-0.3360
-1.2828	-1.1849	0.5177	1.7548	0.4473	-1.1968	2.0090	-1.3074	1.5980	1.5908	1.9435	0.1124	1.1104	3.1322	-1.5184	-1.4185	0.1929	-0.1373	0.8136	1.0648	-1.0183	0.1635	-0.8070	-0.3189	-0.2296	-1.2595	-0.5989	1.5894	0.8044	-0.2406	4.5020	-1.6250	-1.2023	-1.7717	-0.5579	0.8142	1.4910	-2.6280	0.6388	-0.0657
-0.2323	0.2183	-1.1585	-0.7295	-0.8332	-2.0848	1.1256	0.5977	0.6493	-0.0999	-2.7269	-0.6226	0.3261	2.6232	2.1394	0.0552	0.2159	1.6489	2.0129	-1.8818	-0.6487	-0.7315	0.0603	-1.9246	-0.7286	2.0214	-1.4576	-0.8376	1.0526	0.8510	0.4439	-0.9637	-1.7086	-2.6680	-0.5453	-1.2320	1.5553	0.9706	-1.1268	-1.0270
-0.3866	2.0901	2.0158	0.0201	1.1462	-0.9377	-0.1632	0.0395	1.4262	-1.1837	-1.6322	1.1880	0.3185	0.5694	-3.7447	-1.4296	-0.7995	-0.5088	0.7417	1.4549	0.2692	0.6449	-1.1599	0.6002	-0.6894	0.6485	-0.2849	-1.2631	-0.6541	-0.3847	-1.6683	-0.9878	1.9246	1.3817	-0.8822	1.2853	1.4120	1.5216	0.7169	0.7847
-0.6075	1.7710	0.4178	-0.3749	-0.0277	-2.1016	-3.0026	1.3425	-0.5676	-2.6362	3.9632	-0.9976	1.8158	-1.0580	-0.1311	-0.2254	1.2338	1.4818	-1.7081	-0.8830	-1.5681	-0.1614	0.2670	4.4976	-0.6492	-2.7835	-0.4865	-1.0720	-0.0832	-0.2785	0.4949	0.2963	-1.1468	-0.4209	0.9988	-0.2458	0.0909	-0.4087	0.5778	1.2749
-0.1721	-1.1585	0.9460	2.9679	-0.6789	-1.6781	0.3594	-1.2525	0.1175	-1.3335	1.3288	-0.3060	0.5146	-0.5265	-1.5453	0.4593	-1.9974	-0.6945	-0.4296	2.1265	-0.2707	0.1833	-0.1041	3.0341	-0.7616	0.7817	-0.8496	0.7139	-0.8950	-2.0270	-0.7392	-0.4096	-0.5573	2.1739	-0.0818	-0.3058	0.4089	-1.9321	2.1488	1.8141
-2.0985	-0.5954	0.4624	-1.4230	0.0092	1.1928	-0.1622	-0.8013	1.8865	-1.7794	2.8892	0.5311	1.6969	-0.4954	0.2248	-0.3599	0.1646	-2.1372	-0.5711	-0.0566	-0.7836	-1.4135	-0.5501	-0.1781	-2.7468	-0.7037	1.1249	1.2734	-2.9350	-1.2726	0.6653	-1.0835	-1.0684	-0.3758	0.1723	-0.2354	0.7422	-0.3115	-1.3285	1.9674
0.6838	-0.3102	1.3815	0.4837	0.1902	0.2898	0.6540	0.0499	2.2660	0.0426	1.4137	0.3452	-0.1480	-1.3020	-0.4162	-1.1026	1.1482	0.2161	0.9677	0.5427	-1.5943	-2.0962	-2.2551	0.3155	2.7945	0.7482	3.9616	-0.0168	0.9310	-0.3562	-0.1454	0.8068	0.0045	0.6030	-2.0410	-1.4746	0.2649	1.2036	0.0861	-1.1653
-1.6965	1.8816	0.5481	-1.7632	-1.8129	0.0572	-2.0787	-0.6931	0.1330	0.1786	0.1229	0.1716	2.1139	1.0658	1.3441	-0.5352	-0.7612	-1.1882	0.5946	-1.8949	0.3600	0.9211	-0.6954	-0.8278	1.9544	2.0215	-2.0522	1.6556	1.4066	0.8426	-0.1425	0.9226	1.5546	0.6013	-0.5239	1.2560	0.3939	1.1147	2.0343	-1.1023
-2.5248	1.1257	-2.1320	0.5721	0.4110	-0.8862	3.0498	-1.7103	-4.1608	0.5251	-1.3415	1.1772	0.3161	-0.1411	0.0840	3.1041	0.3007	2.2274	-1.4673	0.8033	-0.1779	-2.4672	2.1493	-0.8512	1.5745	0.2614	1.2275	1.4234	-1.8048	0.3178	0.8586	-0.2340	1.9171	0.5480	-0.0821	0.6382	2.7614	0.0083	-1.0362	3.6167
1.1376	1.0516	2.0186	0.6266	-0.3130	-0.4119	-1.4953	-0.4959	-1.0950	-0.1566	-0.1898	-2.6596	0.2435	-1.2059	0.8506	0.7618	1.1154	0.4987	-0.0203	-2.1678	1.9093	0.3049	1.2383	-0.0290	-1.3877	-1.2733	-0.6716	-2.8609	-1.9053	-0.5343	-0.2402	-0.4694	-1.5619	-0.1085	0.3832	1.0075	-2.3819	0.6914	3.9373	-0.4591
-0.5446	-0.2502	-0.3437	1.4287	-0.5757	2.1383	-0.9951	1.6483	-0.9133	1.5912	-0.9729	0.2639	-1.6496	-0.0478	2.1993	-0.0225	-1.0309	-2.9087	0.0521	0.1488	-0.8564	-1.7563	-2.4786	0.6505	0.7516	-1.6958	0.5319	-0.7364	-0.6034	-1.3983	-1.8034	-0.5532	0.9289	-0.3531	-0.7002	0.7790	1.0623	1.8354	-1.6283	-1.3409
0.3838	-2.0560	0.0527	-1.8526	-0.2064	0.2467	-1.7050	0.4396	1.1487	-0.4323	1.8103	0.0721	-0.3078	1.0704	-1.0435	-0.5416	0.2006	0.2980	0.1710	2.3165	-0.9729	-2.3662	0.7720	-1.8173	-0.1619	2.1768	-0.3659	-0.7057	3.0843	-2.0559	-0.3437	-0.3756	-1.8041	-2.6113	-0.6276	-1.9249	2.7624	-0.5345	0.1419	-0.3631
0.0055	2.7924	-1.3404	1.0028	0.2428	0.2371	-0.0387	0.9759	-2.3079	1.3459	-0.7483	-0.8487	-2.8755	-1.5968	0.9051	-0.0381	1.0593	2.3733	0.2442	-0.2376	-0.5258	1.0499	-1.6921	0.7092	-1.2041	-0.1670	-1.8303	-0.0293	0.1504	0.6641	1.1971	0.2379	1.7586	-0.5008	-0.7033	0.2065	0.0894	-0.0590	0.4951	1.1181
0.6054	-2.9262	1.8734	1.7694	0.2584	1.2265	-1.4659	0.5721	-0.9497	-0.2221	4.5973	-0.9585	1.0594	-0.1847	-1.5564	0.2644	0.0350	0.7847	-2.8663	-0.2266	-0.1971	1.3468	1.1050	0.1656	0.8854	0.9262	-0.3116	0.1599	2.2881	-1.6207	-0.4122	-0.6616	0.8928	1.6159	1.3059	0.7712	0.1645	-0.3889	1.0407	-1.3670
-2.7935	0.5210	0.3979	-2.3075	-0.3153	1.0699	-4.1412	0.5487	3.9330	-0.4092	0.9109	1.2648	0.2540	-0.1869	0.6749	-2.4852	-2.8828	0.5009	0.3840	1.4605	-1.6514	0.4653	0.3282	0.1612	-2.4193	0.0845	-0.2690	-0.9607	-3.1407	3.2643	1.5351	1.0294	-0.2877	-0.4803	0.5698	-1.1553	-0.0166	-1.9663	1.5696	1.8017
0.3955	0.9804	0.0033	1.1322	-0.4470	0.3183	2.3833	-0.4143	1.6756	3.1176	2.0741	-0.9636	0.7336	-1.4238	0.8111	-0.5469	-2.0977	-0.5417	1.0885	0.2543	-0.1071	1.1930	0.1559	0.7765	0.6613	-1.2005	0.2052	-0.7588	-0.6850	-0.0256	0.4382	3.0469	-0.8123	0.4534	-0.0817	-0.0751	3.2622	0.3930	-1.6402	0.6933
-0.8645	0.8508	-0.5896	-0.0196	-0.8186	0.7977	-3.4618	0.8118	-0.7194	-1.8029	-0.8471	-1.2726	0.7608	-0.1109	-0.4864	1.2387	0.0192	3.7523	-1.6954	-0.2455	-0.0340	0.3219	-0.1037	1.3151	1.7654	2.2873	-0.3012	0.2371	-1.1492	-0.3608	1.4558	-2.7414	-2.1684	-0.7755	-1.1678	3.1484	4.0389	0.0985	-0.6644	-2.1892
0.4623	0.9812	0.8772	0.3823	0.1539	0.1566	-1.7498	0.2829	1.3744	-0.6748	-2.7293	0.9932	0.2694	-2.6844	-0.5163	-2.0467	-1.2982	-0.9490	0.4067	0.9623	0.6021	0.4255	-1.3072	-0.3068	-0.7585	1.1116	1.1333	-2.2902	-1.4679	1.8776	-3.0383	-1.2913	1.0627	0.5252	0.2599	2.1964	-0.2734	-1.0697	-0.2902	0.5709
1.5493	-1.2829	0.5859	1.1844	-0.1027	0.5264	-2.9606	-1.3949	-2.0724	1.4176	0.0422	-1.0492	1.0440	2.2867	0.5671	0.7254	-1.6657	-0.9749	0.9746	-0.9311	-0.9310	0.0468	1.9337	0.7705	-1.2506	-1.0406	-1.3229	0.3527	-3.0542	-0.4105	-1.1677	1.6728	-0.6554	1.3012	0.8963	-0.7845	0.5828	-1.0889	1.6778	-0.4081
-2.0900	-3.1420	-0.6902	-0.8565	-2.8907	0.1071	-0.4510	-0.1978	1.0995	0.7575	-1.2662	0.6675	0.8680	0.0572	-1.5732	1.2823	1.0461	-0.8304	-0.8055	-0.8118	0.6263	1.6115	-1.5728	1.2103	0.0898	-3.7146	-0.3304	0.0744	-2.3831	-1.0966	-0.1687	-2.2347	0.6022	0.5192	0.6068	0.4347	0.2511	-1.1121	-2.4795	-1.6526
2.1063	1.9871	-2.1373	0.5762	-1.5661	-0.8896	3.2083	-1.4486	0.5055	2.2724	-1.8712	-0.2228	1.3269	-0.6884	3.1658	-2.0276	1.6398	-2.6194	0.4777	-0.1187	-0.0313	-1.9238	0.9722	-0.3460	-0.5967	-0.0041	1.4354	-0.3345	1.1374	-1.4442	-2.7271	0.2142	-1.4651	-0.2088	0.3087	-1.8960	1.3767	0.5070	0.8359	2.9242
1.4837	-0.4591	0.8309	-1.7671	-0.6009	-1.3769	0.6863	-0.6985	-2.1130	-0.9736	0.1138	0.6248	-0.3201	-1.7518	0.3052	2.1345	-0.7538	-1.7209	1.3051	2.3630	-2.1809	0.2729	-1.4888	-0.5926	-0.7850	0.5571	1.1861	0.7756	1.0995	0.3904	-1.4007	0.1689	-2.4525	0.3456	0.5661	0.3482	0.8910	-1.3579	-2.3830	-2.9925
1.2000	0.9184	0.6251	-3.8461	0.3886	3.0104	1.4892	-1.1630	-0.2683	0.8769	-1.5058	-0.4067	0.2505	1.5467	0.0704	0.5013	1.7912	-1.4635	0.5573	0.6030	0.3502	-1.0471	0.5030	-1.0042	-1.2120	2.5357	0.5288	-1.6666	1.8829	-2.3036	-1.7002	-1.2116	2.2463	-0.0892	-1.1808	-0.8030	-0.3405	2.5804	-0.8864	-1.2839
0.1202	0.6484	0.1807	-0.7496	0.8551	0.0038	1.7914	0.0760	-1.7711	-1.8471	0.3396	0.0679	1.3459	-0.9287	1.4117	-0.2995	0.5442	1.4002	0.5358	1.8287	0.6356	0.9221	1.2372	-0.9795	-0.4785	-2.5707	-1.8989	0.2030	-0.2344	0.5618	-0.1485	0.0188	2.8839	-0.9804	0.0729	0.0412	-0.3982	-0.6357	2.4794	0.9691
-1.6357	-1.2596	0.2661	0.3376	-1.5414	-1.4342	-1.3159	0.5734	1.2376	-3.2897	-0.1423	4.5279	1.5441	-1.1592	-1.4911	-1.0720	-1.5246	2.1260	0.5102	-0.9754	0.7378	-0.1576	4.1090	0.4917	-1.1822	0.6507	0.5358	1.1972	0.1417	0.3761	-0.9164	-0.7096	0.2264	-0.0140	0.6462	0.9418	-0.7102	-0.6247	-1.8077	-0.2800
1.3217	-0.5351	0.4432	-1.6131	0.8030	0.2494	1.7812	-0.5299	2.9986	-0.6996	1.6177	3.4237	0.5766	2.6532	0.9694	-0.2884	-2.4908	0.2160	-1.9644	0.0495	-0.1370	0.8992	-1.1922	-0.4306	0.2251	0.0593	0.0363	1.5793	-0.5913	1.6139	-2.4971	2.1758	-1.4993	0.6330	-0.4040	-0.9645	-0.7270	-0.7667	-1.8001	2.0479
0.0119	-0.2231	-0.1565	-0.3311	0.8616	-2.5300	-0.9013	-0.7550	-1.0850	0.2307	-0.3630	0.1435	1.3020	0.5003	-0.8312	-1.1902	1.3442	0.1454	1.1945	-0.0580	0.4032	-0.7856	1.7352	1.1640	1.1605	-2.4902	-1.3399	-0.7569	-2.3876	-2.1680	-0.8652	-0.4683	2.3656	-0.4438	0.5991	-0.3788	1.3533	1.3255	-0.2438	-0.5670
-1.3787	-0.6432	0.6215	1.1319	2.1366	-0.7054	0.2974	1.0437	-3.6689	-0.9442	0.7129	0.2700	1.7590	2.9975	0.7690	0.1523	-1.8805	-0.5595	-0.1311	-1.2900	-2.0297	1.7766	-1.0430	-0.9731	0.5700	-2.7545	-1.2816	0.6408	-1.9013	0.2074	-1.3367	-0.1669	-1.6304	-1.2141	-0.6015	-2.1097	1.8857	-0.7142	1.3027	0.2106
-0.6451	-0.8240	-2.5062	-1.7742	-1.8402	0.9586	0.2732	0.2348	-0.2603	0.4000	-1.5510	0.2894	-1.6940	0.0979	-0.3521	0.1566	-1.3903	0.4103	-0.6226	-0.5286	-1.7464	2.5268	-0.7111	-0.6583	2.2623	-0.0678	0.1899	-0.7850	1.3760	-1.1238	-1.6846	0.6005	-2.2379	1.0194	-1.3160	-0.2318	0.9893	-0.6115	3.8957	-2.3680
